Order ID,Customer ID,Order Date,Category,Region,Sales Amount
ORD_002036,CUST_0244,2024-07-27,Fashion,West,14990.58
ORD_002037,CUST_0244,2023-01-29,Fashion,North,4344.98
ORD_002038,CUST_0244,2023-04-24,Fashion,North,14499.01
ORD_002039,CUST_0245,2024-06-03,Electronics,South,2874.07
ORD_002040,CUST_0245,2023-04-08,Fashion,East,1952.25
ORD_002041,CUST_0245,2023-08-24,Home,North,12331.36
ORD_002042,CUST_0245,2024-01-09,Electronics,North,1781.76
ORD_002043,CUST_0245,2024-08-03,Fashion,South,14730.06
ORD_002044,CUST_0245,2024-07-10,Fashion,West,6534.33
ORD_002045,CUST_0246,2023-10-27,Fashion,South,10774.46
ORD_002046,CUST_0246,2023-11-07,Home,West,3022.47
ORD_002047,CUST_0246,2024-04-15,Electronics,South,9740.88
ORD_002048,CUST_0246,2024-01-28,Grocery,East,5742.33
ORD_002049,CUST_0246,2024-10-03,Grocery,East,14945.26
ORD_002050,CUST_0246,2024-03-20,Fashion,North,12332.82
ORD_002051,CUST_0246,2023-06-21,Electronics,South,12047.67
ORD_002052,CUST_0246,2024-07-29,Fashion,North,13355.63
ORD_002053,CUST_0246,2023-01-31,Electronics,West,9262.41
ORD_002054,CUST_0246,2023-02-16,Grocery,South,6552.05
ORD_002055,CUST_0246,2023-05-10,Electronics,West,1856.61
ORD_002056,CUST_0246,2023-12-18,Fashion,West,13166.25
ORD_002057,CUST_0246,2024-09-13,Grocery,South,3566.85
ORD_002058,CUST_0246,2024-08-03,Grocery,North,5140.23
ORD_002059,CUST_0247,2024-09-01,Grocery,East,789.61
ORD_002060,CUST_0247,2023-11-25,Fashion,East,7103.23
ORD_002061,CUST_0247,2023-04-25,Home,South,608.22
ORD_002062,CUST_0247,2023-10-03,Grocery,West,10911.99
ORD_002063,CUST_0247,2024-05-02,Grocery,North,11117.18
ORD_002064,CUST_0247,2023-10-08,Grocery,West,12290.56
ORD_002065,CUST_0247,2023-10-02,Fashion,West,3556.06
ORD_002066,CUST_0247,2023-11-24,Electronics,South,9606.44
ORD_002067,CUST_0247,2023-07-30,Electronics,North,6526.6
ORD_002068,CUST_0248,2023-09-26,Electronics,South,6901.81
ORD_002069,CUST_0248,2024-02-16,Electronics,South,4719.49
ORD_002070,CUST_0248,2024-09-10,Fashion,South,13614.57
ORD_002071,CUST_0248,2023-01-18,Fashion,West,9114.98
ORD_002072,CUST_0248,2023-04-27,Electronics,West,9471.83
ORD_002073,CUST_0248,2023-05-24,Electronics,East,3657.01
ORD_002074,CUST_0248,2024-07-04,Fashion,South,12560.01
ORD_002075,CUST_0249,2024-06-21,Home,South,13984.07
ORD_002076,CUST_0249,2024-10-13,Electronics,North,3133.66
ORD_002077,CUST_0249,2023-04-09,Grocery,East,1236.64
ORD_002078,CUST_0249,2023-10-05,Home,South,12870.36
ORD_002079,CUST_0249,2024-07-16,Fashion,East,14022.73
ORD_002080,CUST_0249,2024-10-24,Grocery,South,6039.78
ORD_002081,CUST_0249,2024-03-30,Fashion,West,12899.9
ORD_002082,CUST_0250,2024-03-07,Home,North,14485.08
ORD_002083,CUST_0250,2024-05-11,Electronics,South,7454.56
ORD_002084,CUST_0250,2024-02-07,Electronics,East,570.59
ORD_002085,CUST_0250,2023-11-19,Electronics,South,1956.63
ORD_002086,CUST_0250,2023-07-29,Electronics,South,857.71
ORD_002087,CUST_0250,2024-09-06,Home,West,3700.14
ORD_002088,CUST_0250,2023-11-25,Fashion,West,14941.91
ORD_002089,CUST_0250,2024-01-07,Fashion,South,12761.81
ORD_002090,CUST_0251,2024-10-16,Grocery,South,10363.63
ORD_002091,CUST_0251,2023-12-17,Grocery,West,2625.82
ORD_002092,CUST_0251,2024-07-07,Grocery,South,11956.21
ORD_002093,CUST_0251,2023-10-26,Electronics,West,1150.48
ORD_002094,CUST_0251,2023-07-11,Grocery,South,4979.31
ORD_002095,CUST_0251,2023-03-05,Electronics,South,11661.11
ORD_002096,CUST_0251,2024-10-25,Electronics,North,6305.17
ORD_002097,CUST_0252,2024-01-14,Grocery,West,3648.0
ORD_002098,CUST_0252,2023-07-17,Fashion,South,14539.03
ORD_002099,CUST_0252,2024-07-09,Electronics,North,14142.71
ORD_002100,CUST_0252,2023-12-22,Electronics,East,8727.93
ORD_002101,CUST_0252,2024-06-23,Fashion,West,14491.46
ORD_002102,CUST_0252,2024-03-04,Grocery,South,6295.04
ORD_002103,CUST_0252,2023-01-17,Grocery,West,8278.82
ORD_002104,CUST_0252,2024-09-30,Grocery,East,4237.79
ORD_002105,CUST_0252,2024-01-14,Home,North,708.41
ORD_002106,CUST_0252,2024-05-20,Fashion,East,9190.7
ORD_002107,CUST_0252,2023-03-17,Fashion,North,14323.09
ORD_002108,CUST_0253,2023-01-20,Fashion,North,11594.66
ORD_002109,CUST_0253,2023-09-12,Fashion,North,2666.03
ORD_002110,CUST_0253,2023-11-13,Electronics,North,2999.6
ORD_002111,CUST_0253,2023-02-07,Electronics,East,9390.19
ORD_002112,CUST_0253,2024-10-21,Electronics,North,14453.9
ORD_002113,CUST_0253,2024-06-20,Home,South,1557.03
ORD_002114,CUST_0254,2023-07-24,Fashion,North,2420.82
ORD_002115,CUST_0254,2024-01-22,Fashion,West,8420.59
ORD_002116,CUST_0254,2024-04-12,Fashion,West,6560.77
ORD_002117,CUST_0254,2024-02-19,Electronics,South,12914.23
ORD_002118,CUST_0254,2023-03-10,Fashion,West,1815.45
ORD_002119,CUST_0254,2024-04-16,Home,West,13184.11
ORD_002120,CUST_0254,2023-04-14,Electronics,West,10939.95
ORD_002121,CUST_0255,2024-08-11,Home,North,9768.43
ORD_002122,CUST_0255,2024-05-21,Fashion,West,10848.07
ORD_002123,CUST_0255,2024-06-10,Home,South,2338.63
ORD_002124,CUST_0256,2024-05-30,Fashion,North,11503.59
ORD_002125,CUST_0256,2023-03-31,Fashion,East,7839.03
ORD_002126,CUST_0256,2024-03-28,Electronics,North,14074.36
ORD_002127,CUST_0256,2023-03-01,Electronics,East,14279.05
ORD_002128,CUST_0256,2023-11-07,Fashion,North,6215.76
ORD_002129,CUST_0256,2024-06-11,Grocery,North,7648.25
ORD_002130,CUST_0256,2023-08-15,Electronics,South,7609.53
ORD_002131,CUST_0256,2024-04-18,Fashion,North,12563.15
ORD_002132,CUST_0257,2023-03-14,Grocery,South,12012.35
ORD_002133,CUST_0257,2023-01-17,Electronics,South,5343.66
ORD_002134,CUST_0257,2024-06-14,Home,South,3963.25
ORD_002135,CUST_0258,2024-06-06,Electronics,West,10498.95
ORD_002136,CUST_0258,2024-02-04,Grocery,South,4710.25
ORD_002137,CUST_0258,2023-08-06,Fashion,West,4828.15
ORD_002138,CUST_0258,2024-03-20,Electronics,South,5267.02
ORD_002139,CUST_0258,2023-08-10,Home,North,3174.31
ORD_002140,CUST_0258,2024-01-18,Fashion,West,4501.26
ORD_002141,CUST_0259,2023-03-07,Grocery,East,7207.85
ORD_002142,CUST_0259,2024-10-10,Electronics,South,10408.23
ORD_002143,CUST_0259,2024-08-26,Grocery,South,12403.33
ORD_002144,CUST_0259,2024-03-12,Grocery,West,3240.29
ORD_002145,CUST_0259,2023-09-16,Electronics,South,4379.14
ORD_002146,CUST_0259,2023-04-13,Fashion,West,3898.37
ORD_002147,CUST_0259,2024-07-20,Fashion,West,2293.52
ORD_002148,CUST_0259,2023-04-11,Grocery,South,11154.01
ORD_002149,CUST_0259,2023-07-17,Grocery,West,1002.44
ORD_002150,CUST_0259,2023-08-14,Fashion,South,13763.07
ORD_002151,CUST_0260,2024-05-22,Grocery,West,11049.28
ORD_002152,CUST_0260,2023-08-15,Grocery,West,9027.83
ORD_002153,CUST_0260,2023-11-16,Grocery,North,3410.34
ORD_002154,CUST_0260,2023-07-01,Electronics,South,3327.45
ORD_002155,CUST_0260,2023-03-27,Home,South,9498.07
ORD_002156,CUST_0260,2024-04-11,Home,West,10641.08
ORD_002157,CUST_0260,2023-02-22,Fashion,East,12817.23
ORD_002158,CUST_0260,2023-08-23,Grocery,East,7334.17
ORD_002159,CUST_0260,2024-03-08,Fashion,East,11235.49
ORD_002160,CUST_0260,2024-05-10,Grocery,North,11469.82
ORD_002161,CUST_0261,2023-04-28,Grocery,West,8333.15
ORD_002162,CUST_0261,2024-04-27,Electronics,East,1412.16
ORD_002163,CUST_0261,2024-01-30,Home,East,970.83
ORD_002164,CUST_0262,2023-06-20,Home,West,4867.05
ORD_002165,CUST_0262,2023-01-15,Fashion,East,5898.45
ORD_002166,CUST_0262,2023-07-30,Home,West,7589.79
ORD_002167,CUST_0262,2024-07-13,Electronics,North,14805.26
ORD_002168,CUST_0262,2023-03-27,Electronics,North,2561.63
ORD_002169,CUST_0262,2023-05-29,Electronics,West,9574.7
ORD_002170,CUST_0263,2024-07-08,Fashion,South,8141.61
ORD_002171,CUST_0263,2023-04-05,Grocery,West,2976.8
ORD_002172,CUST_0264,2024-02-03,Grocery,South,1841.49
ORD_002173,CUST_0264,2024-02-11,Home,West,3385.66
ORD_002174,CUST_0264,2024-04-24,Home,East,531.67
ORD_002175,CUST_0264,2024-10-08,Fashion,South,2548.03
ORD_002176,CUST_0264,2023-08-10,Fashion,West,1857.68
ORD_002177,CUST_0264,2023-06-05,Grocery,West,9358.43
ORD_002178,CUST_0264,2024-10-15,Grocery,East,13463.1
ORD_002179,CUST_0264,2024-03-03,Grocery,South,4308.71
ORD_002180,CUST_0264,2023-06-07,Home,North,13936.65
ORD_002181,CUST_0264,2024-02-20,Grocery,South,5075.53
ORD_002182,CUST_0264,2023-11-22,Home,West,10385.89
ORD_002183,CUST_0264,2024-01-06,Fashion,North,10541.45
ORD_002184,CUST_0264,2023-12-10,Home,East,14009.06
ORD_002185,CUST_0264,2023-09-19,Electronics,North,4385.17
ORD_002186,CUST_0265,2023-04-13,Grocery,West,1184.76
ORD_002187,CUST_0265,2023-03-04,Electronics,South,14360.6
ORD_002188,CUST_0265,2023-10-09,Fashion,South,5646.5
ORD_002189,CUST_0265,2024-03-16,Electronics,East,7652.57
ORD_002190,CUST_0265,2023-10-20,Electronics,East,7766.86
ORD_002191,CUST_0265,2023-01-07,Grocery,South,14595.15
ORD_002192,CUST_0265,2024-09-30,Grocery,West,5635.24
ORD_002193,CUST_0265,2023-04-02,Home,East,6165.06
ORD_002194,CUST_0265,2023-07-09,Grocery,North,3624.94
ORD_002195,CUST_0266,2024-02-07,Home,East,9297.38
ORD_002196,CUST_0266,2023-02-27,Home,North,12062.6
ORD_002197,CUST_0266,2024-06-04,Home,South,1748.97
ORD_002198,CUST_0267,2023-02-08,Grocery,West,2176.28
ORD_002199,CUST_0267,2023-04-29,Home,East,1039.71
ORD_002200,CUST_0267,2023-12-01,Home,North,10260.11
ORD_002201,CUST_0267,2023-12-02,Fashion,North,13300.94
ORD_002202,CUST_0268,2023-01-22,Home,South,1237.37
ORD_002203,CUST_0268,2023-04-15,Fashion,East,5443.74
ORD_002204,CUST_0268,2024-04-10,Home,North,14142.76
ORD_002205,CUST_0268,2024-04-03,Fashion,North,10134.14
ORD_002206,CUST_0269,2023-08-13,Electronics,South,8747.78
ORD_002207,CUST_0269,2023-08-24,Electronics,North,6765.69
ORD_002208,CUST_0269,2023-07-02,Electronics,South,7057.12
ORD_002209,CUST_0269,2024-03-19,Home,East,6146.8
ORD_002210,CUST_0269,2024-09-14,Grocery,East,5135.95
ORD_002211,CUST_0269,2023-01-06,Home,South,13278.13
ORD_002212,CUST_0269,2023-08-24,Home,South,1707.24
ORD_002213,CUST_0269,2023-05-07,Home,South,5016.93
ORD_002214,CUST_0269,2023-04-14,Grocery,West,6918.5
ORD_002215,CUST_0269,2024-04-24,Grocery,East,11779.69
ORD_002216,CUST_0269,2023-06-04,Fashion,West,6925.35
ORD_002217,CUST_0269,2023-09-14,Grocery,West,5826.44
ORD_002218,CUST_0269,2023-08-23,Home,East,12227.59
ORD_002219,CUST_0269,2024-05-14,Electronics,North,8101.69
ORD_002220,CUST_0270,2024-01-09,Electronics,South,9891.94
ORD_002221,CUST_0270,2023-01-09,Fashion,South,9462.49
ORD_002222,CUST_0270,2024-03-19,Electronics,North,8413.37
ORD_002223,CUST_0270,2023-04-23,Electronics,East,1681.37
ORD_002224,CUST_0270,2023-07-24,Fashion,North,14285.8
ORD_002225,CUST_0271,2023-01-12,Fashion,South,4375.25
ORD_002226,CUST_0271,2023-06-26,Electronics,South,1868.76
ORD_002227,CUST_0271,2023-08-05,Home,West,6509.29
ORD_002228,CUST_0271,2023-01-11,Fashion,West,13554.53
ORD_002229,CUST_0272,2023-06-29,Grocery,West,2657.73
ORD_002230,CUST_0272,2024-02-19,Grocery,South,6978.36
ORD_002231,CUST_0272,2023-08-23,Fashion,West,14347.83
ORD_002232,CUST_0272,2023-03-21,Fashion,North,5012.32
ORD_002233,CUST_0272,2024-10-08,Grocery,West,12802.99
ORD_002234,CUST_0272,2023-01-22,Home,North,8353.16
ORD_002235,CUST_0272,2024-04-21,Grocery,North,4225.26
ORD_002236,CUST_0272,2024-03-15,Home,East,9665.78
ORD_002237,CUST_0272,2024-07-23,Home,East,1371.57
ORD_002238,CUST_0272,2023-04-03,Fashion,West,9424.05
ORD_002239,CUST_0272,2023-07-11,Grocery,West,9292.6
ORD_002240,CUST_0272,2023-04-13,Fashion,East,8123.67
ORD_002241,CUST_0272,2024-01-31,Grocery,North,8931.08
ORD_002242,CUST_0273,2023-08-28,Electronics,East,4076.52
ORD_002243,CUST_0273,2023-12-29,Grocery,East,9613.31
ORD_002244,CUST_0273,2024-01-24,Grocery,South,11268.22
ORD_002245,CUST_0273,2024-10-14,Electronics,East,8691.81
ORD_002246,CUST_0273,2024-10-29,Fashion,West,6498.15
ORD_002247,CUST_0273,2023-10-26,Grocery,North,10554.31
ORD_002248,CUST_0274,2023-07-23,Fashion,North,8954.48
ORD_002249,CUST_0274,2023-08-26,Home,North,10074.87
ORD_002250,CUST_0274,2024-01-17,Home,West,842.08
ORD_002251,CUST_0274,2024-10-28,Fashion,North,4839.1
ORD_002252,CUST_0274,2023-05-16,Home,South,3520.03
ORD_002253,CUST_0274,2024-02-11,Home,West,3248.03
ORD_002254,CUST_0274,2024-05-22,Grocery,North,5009.6
ORD_002255,CUST_0274,2023-12-28,Home,West,11736.46
ORD_002256,CUST_0274,2024-01-16,Grocery,South,12061.38
ORD_002257,CUST_0274,2024-07-29,Fashion,South,13367.9
ORD_002258,CUST_0274,2024-09-26,Home,East,5377.01
ORD_002259,CUST_0275,2023-07-01,Grocery,South,13283.71
ORD_002260,CUST_0275,2023-09-06,Home,North,11732.46
ORD_002261,CUST_0275,2023-11-14,Grocery,West,8514.21
ORD_002262,CUST_0275,2023-07-29,Electronics,South,2329.0
ORD_002263,CUST_0275,2024-10-17,Home,South,4398.49
ORD_002264,CUST_0275,2024-01-27,Home,West,10981.17
ORD_002265,CUST_0275,2023-04-06,Grocery,South,9131.51
ORD_002266,CUST_0275,2023-03-27,Fashion,South,14547.81
ORD_002267,CUST_0275,2024-02-19,Home,North,1422.22
ORD_002268,CUST_0276,2023-02-03,Fashion,North,10957.75
ORD_002269,CUST_0276,2023-08-30,Grocery,South,10435.42
ORD_002270,CUST_0276,2023-04-23,Electronics,West,10521.04
ORD_002271,CUST_0276,2023-11-14,Fashion,North,14248.88
ORD_002272,CUST_0276,2023-01-23,Grocery,West,10683.71
ORD_002273,CUST_0276,2024-07-11,Electronics,West,5670.83
ORD_002274,CUST_0276,2024-10-08,Fashion,East,14225.68
ORD_002275,CUST_0277,2023-09-24,Home,East,9633.15
ORD_002276,CUST_0277,2024-01-14,Electronics,East,6384.28
ORD_002277,CUST_0277,2024-05-03,Grocery,South,2129.6
ORD_002278,CUST_0277,2023-10-17,Home,South,7639.83
ORD_002279,CUST_0277,2023-12-23,Grocery,East,2873.3
ORD_002280,CUST_0277,2024-10-18,Electronics,West,1454.07
ORD_002281,CUST_0277,2023-07-23,Grocery,South,3954.04
ORD_002282,CUST_0277,2023-08-01,Electronics,West,6933.67
ORD_002283,CUST_0278,2024-06-19,Electronics,North,3417.04
ORD_002284,CUST_0278,2023-11-07,Electronics,East,7379.57
ORD_002285,CUST_0278,2024-06-20,Grocery,North,1729.11
ORD_002286,CUST_0278,2024-09-30,Grocery,West,11686.36
ORD_002287,CUST_0278,2023-08-22,Electronics,North,12890.47
ORD_002288,CUST_0279,2023-08-17,Electronics,East,11189.68
ORD_002289,CUST_0279,2023-12-10,Home,East,7339.63
ORD_002290,CUST_0279,2023-03-21,Electronics,West,10304.28
ORD_002291,CUST_0279,2023-12-19,Electronics,North,11081.67
ORD_002292,CUST_0279,2024-01-31,Home,East,1660.26
ORD_002293,CUST_0279,2023-10-17,Home,North,12946.36
ORD_002294,CUST_0279,2024-03-30,Electronics,South,2174.84
ORD_002295,CUST_0279,2023-05-08,Fashion,North,3696.35
ORD_002296,CUST_0279,2024-06-26,Electronics,East,13085.52
ORD_002297,CUST_0279,2023-12-25,Grocery,North,1389.49
ORD_002298,CUST_0279,2024-06-10,Fashion,East,9539.47
ORD_002299,CUST_0280,2024-09-16,Electronics,East,3989.88
ORD_002300,CUST_0280,2023-06-14,Fashion,West,11378.94
ORD_002301,CUST_0280,2024-07-26,Electronics,North,7513.85
ORD_002302,CUST_0280,2024-08-26,Electronics,West,4251.22
ORD_002303,CUST_0280,2024-03-30,Electronics,South,4635.57
ORD_002304,CUST_0280,2023-06-02,Electronics,East,523.22
ORD_002305,CUST_0280,2023-05-07,Home,North,13280.45
ORD_002306,CUST_0281,2024-08-20,Electronics,South,8865.57
ORD_002307,CUST_0281,2024-05-23,Electronics,West,5664.81
ORD_002308,CUST_0282,2024-10-22,Grocery,East,585.04
ORD_002309,CUST_0282,2023-04-28,Fashion,West,13278.24
ORD_002310,CUST_0282,2024-04-29,Electronics,South,10748.65
ORD_002311,CUST_0282,2024-08-23,Home,West,4424.91
ORD_002312,CUST_0282,2024-10-27,Home,West,8749.36
ORD_002313,CUST_0283,2023-10-02,Grocery,North,1212.65
ORD_002314,CUST_0283,2023-12-19,Fashion,North,11962.45
ORD_002315,CUST_0283,2023-03-07,Home,South,4874.1
ORD_002316,CUST_0283,2023-03-20,Grocery,East,12888.79
ORD_002317,CUST_0283,2024-08-20,Fashion,East,4448.57
ORD_002318,CUST_0283,2024-09-27,Fashion,West,4153.97
ORD_002319,CUST_0283,2023-07-21,Electronics,East,8933.04
ORD_002320,CUST_0283,2024-10-23,Electronics,North,9147.71
ORD_002321,CUST_0283,2024-07-11,Home,West,12203.05
ORD_002322,CUST_0283,2023-04-23,Electronics,South,2192.84
ORD_002323,CUST_0284,2024-03-29,Fashion,North,3395.21
ORD_002324,CUST_0284,2023-12-22,Electronics,East,7774.64
ORD_002325,CUST_0284,2023-08-04,Grocery,West,2141.85
ORD_002326,CUST_0284,2024-07-08,Electronics,South,7533.56
ORD_002327,CUST_0284,2023-01-23,Fashion,North,12366.23
ORD_002328,CUST_0284,2023-06-04,Home,South,12213.56
ORD_002329,CUST_0284,2023-07-05,Grocery,West,8560.13
ORD_002330,CUST_0284,2023-09-06,Grocery,East,6474.26
ORD_002331,CUST_0284,2023-05-14,Home,East,10153.6
ORD_002332,CUST_0284,2023-11-17,Fashion,North,9770.93
ORD_002333,CUST_0284,2024-01-25,Home,North,13649.57
ORD_002334,CUST_0284,2024-03-09,Grocery,North,1738.34
ORD_002335,CUST_0285,2024-01-21,Grocery,North,12955.22
ORD_002336,CUST_0285,2023-08-18,Grocery,East,13042.43
ORD_002337,CUST_0285,2023-09-28,Home,North,3085.81
ORD_002338,CUST_0285,2024-02-19,Home,West,6560.54
ORD_002339,CUST_0285,2023-07-17,Fashion,East,5148.23
ORD_002340,CUST_0285,2023-11-19,Fashion,North,4794.56
ORD_002341,CUST_0285,2023-02-25,Fashion,West,6906.88
ORD_002342,CUST_0285,2023-07-22,Fashion,North,11323.56
ORD_002343,CUST_0285,2024-09-12,Grocery,North,11473.44
ORD_002344,CUST_0285,2024-09-19,Grocery,West,11294.41
ORD_002345,CUST_0285,2024-08-26,Fashion,North,2389.61
ORD_002346,CUST_0285,2023-05-18,Electronics,West,12211.68
ORD_002347,CUST_0285,2024-02-26,Electronics,East,1417.17
ORD_002348,CUST_0286,2024-04-05,Electronics,East,13033.84
ORD_002349,CUST_0286,2023-07-27,Grocery,North,10564.91
ORD_002350,CUST_0286,2024-10-25,Fashion,South,5903.53
ORD_002351,CUST_0286,2024-03-13,Home,North,8380.52
ORD_002352,CUST_0286,2024-06-21,Home,South,11956.9
ORD_002353,CUST_0286,2023-12-02,Fashion,West,10317.05
ORD_002354,CUST_0286,2024-02-26,Fashion,West,8647.22
ORD_002355,CUST_0286,2023-11-17,Home,South,10096.97
ORD_002356,CUST_0287,2023-09-10,Fashion,South,12843.29
ORD_002357,CUST_0287,2024-09-25,Electronics,North,4373.9
ORD_002358,CUST_0287,2023-04-16,Grocery,West,3796.17
ORD_002359,CUST_0287,2023-05-10,Electronics,West,7723.88
ORD_002360,CUST_0287,2024-10-31,Home,South,3664.96
ORD_002361,CUST_0287,2024-01-11,Fashion,East,682.38
ORD_002362,CUST_0287,2023-11-04,Fashion,East,10727.67
ORD_002363,CUST_0287,2023-04-01,Grocery,East,7294.73
ORD_002364,CUST_0287,2024-01-28,Home,North,13359.19
ORD_002365,CUST_0288,2023-07-30,Electronics,North,14442.38
ORD_002366,CUST_0288,2023-06-14,Fashion,East,7164.67
ORD_002367,CUST_0288,2023-05-05,Fashion,East,14035.1
ORD_002368,CUST_0288,2023-12-03,Home,West,2834.27
ORD_002369,CUST_0288,2023-07-11,Home,North,14184.72
ORD_002370,CUST_0288,2023-08-02,Fashion,North,3952.81
ORD_002371,CUST_0288,2024-07-27,Fashion,West,2980.75
ORD_002372,CUST_0288,2023-11-24,Grocery,North,8767.71
ORD_002373,CUST_0289,2024-09-28,Electronics,East,1753.63
ORD_002374,CUST_0289,2024-01-29,Grocery,West,7018.96
ORD_002375,CUST_0289,2023-02-11,Electronics,South,8798.57
ORD_002376,CUST_0289,2024-08-19,Grocery,North,4659.28
ORD_002377,CUST_0289,2024-01-28,Electronics,North,2816.37
ORD_002378,CUST_0289,2024-09-14,Fashion,North,4635.21
ORD_002379,CUST_0289,2024-03-16,Electronics,South,13633.47
ORD_002380,CUST_0289,2024-09-08,Fashion,West,3868.2
ORD_002381,CUST_0289,2024-05-20,Grocery,West,5259.7
ORD_002382,CUST_0289,2023-11-16,Home,North,13115.36
ORD_002383,CUST_0290,2023-04-14,Grocery,South,6678.77
ORD_002384,CUST_0290,2024-03-01,Electronics,North,9183.8
ORD_002385,CUST_0290,2023-04-11,Home,North,6300.43
ORD_002386,CUST_0290,2024-06-24,Grocery,North,14147.61
ORD_002387,CUST_0290,2024-09-30,Fashion,West,8682.11
ORD_002388,CUST_0290,2024-06-05,Grocery,North,5327.87
ORD_002389,CUST_0290,2023-04-16,Home,North,2044.99
ORD_002390,CUST_0291,2024-08-14,Electronics,North,1930.94
ORD_002391,CUST_0291,2024-06-23,Fashion,East,9604.03
ORD_002392,CUST_0291,2024-06-18,Home,East,8263.49
ORD_002393,CUST_0291,2024-05-10,Home,East,12362.51
ORD_002394,CUST_0291,2024-09-12,Electronics,South,12451.89
ORD_002395,CUST_0291,2024-09-10,Electronics,East,3105.03
ORD_002396,CUST_0292,2024-06-25,Home,South,14068.36
ORD_002397,CUST_0292,2024-04-23,Grocery,North,12236.7
ORD_002398,CUST_0292,2023-01-20,Home,South,14015.87
ORD_002399,CUST_0292,2024-07-13,Fashion,South,11341.66
ORD_002400,CUST_0292,2023-05-10,Fashion,South,1368.91
ORD_002401,CUST_0292,2023-10-20,Home,South,2304.3
ORD_002402,CUST_0292,2023-05-12,Electronics,North,4703.91
ORD_002403,CUST_0293,2024-06-10,Fashion,South,5768.18
ORD_002404,CUST_0293,2023-02-22,Grocery,East,2038.33
ORD_002405,CUST_0293,2024-06-03,Grocery,North,4688.17
ORD_002406,CUST_0294,2023-06-27,Grocery,South,4993.05
ORD_002407,CUST_0294,2023-12-20,Electronics,North,6318.16
ORD_002408,CUST_0294,2023-06-03,Home,South,6762.82
ORD_002409,CUST_0294,2023-07-20,Grocery,North,10502.44
ORD_002410,CUST_0294,2023-04-25,Grocery,North,2055.08
ORD_002411,CUST_0295,2024-02-18,Electronics,North,3104.94
ORD_002412,CUST_0295,2023-06-02,Home,North,14390.7
ORD_002413,CUST_0295,2023-04-14,Grocery,North,1702.26
ORD_002414,CUST_0295,2023-03-16,Electronics,West,5433.23
ORD_002415,CUST_0295,2023-05-08,Home,East,6802.83
ORD_002416,CUST_0295,2024-10-27,Fashion,South,3271.03
ORD_002417,CUST_0295,2024-07-21,Home,South,4351.02
ORD_002418,CUST_0295,2023-12-11,Electronics,North,3485.37
ORD_002419,CUST_0295,2024-06-14,Grocery,West,7249.56
ORD_002420,CUST_0295,2023-06-08,Fashion,East,14010.11
ORD_002421,CUST_0295,2024-06-21,Fashion,West,5694.18
ORD_002422,CUST_0295,2024-03-01,Home,East,7894.78
ORD_002423,CUST_0295,2023-01-23,Electronics,North,13561.02
ORD_002424,CUST_0295,2023-02-16,Fashion,West,6061.73
ORD_002425,CUST_0296,2023-11-06,Fashion,South,5140.86
ORD_002426,CUST_0296,2023-01-31,Fashion,North,3830.89
ORD_002427,CUST_0296,2023-04-14,Grocery,West,1047.88
ORD_002428,CUST_0297,2023-08-24,Grocery,North,7504.46
ORD_002429,CUST_0297,2024-04-09,Electronics,West,14678.88
ORD_002430,CUST_0297,2023-08-16,Grocery,West,3622.71
ORD_002431,CUST_0297,2024-10-15,Grocery,South,3004.98
ORD_002432,CUST_0298,2023-01-04,Electronics,North,6344.06
ORD_002433,CUST_0298,2024-10-28,Home,North,10622.02
ORD_002434,CUST_0298,2023-02-16,Home,South,5148.17
ORD_002435,CUST_0298,2023-04-04,Electronics,East,6693.13
ORD_002436,CUST_0298,2024-07-13,Grocery,West,14240.54
ORD_002437,CUST_0298,2023-08-01,Electronics,North,5100.26
ORD_002438,CUST_0298,2024-03-11,Electronics,South,7720.25
ORD_002439,CUST_0298,2024-05-22,Fashion,North,12273.53
ORD_002440,CUST_0298,2024-10-12,Electronics,South,10258.62
ORD_002441,CUST_0299,2023-05-23,Fashion,North,10807.97
ORD_002442,CUST_0299,2023-12-18,Grocery,West,11963.23
ORD_002443,CUST_0299,2024-06-28,Electronics,West,13671.3
ORD_002444,CUST_0299,2023-06-01,Home,East,7288.06
ORD_002445,CUST_0299,2023-06-07,Home,West,9798.35
ORD_002446,CUST_0300,2023-06-26,Electronics,North,10076.81
ORD_002447,CUST_0300,2023-03-04,Grocery,East,3384.48
ORD_002448,CUST_0300,2024-07-14,Fashion,West,1379.9
ORD_002449,CUST_0300,2023-11-03,Home,North,8425.92
ORD_002450,CUST_0300,2023-09-03,Grocery,North,11355.75
ORD_002451,CUST_0300,2023-10-16,Electronics,West,11683.02
ORD_002452,CUST_0300,2023-11-28,Electronics,East,3314.87
ORD_002453,CUST_0300,2024-06-10,Home,North,14054.92
ORD_002454,CUST_0300,2023-09-12,Fashion,North,12716.75
ORD_002455,CUST_0300,2024-08-26,Grocery,North,6726.99
ORD_002456,CUST_0300,2024-05-24,Electronics,West,2781.89
ORD_002457,CUST_0300,2024-08-28,Home,North,14230.09
ORD_002458,CUST_0301,2024-10-23,Fashion,South,13963.36
ORD_002459,CUST_0301,2023-05-11,Fashion,East,10172.03
ORD_002460,CUST_0302,2023-01-10,Electronics,East,10089.58
ORD_002461,CUST_0302,2023-02-18,Grocery,North,5846.19
ORD_002462,CUST_0302,2024-05-01,Grocery,North,6114.16
ORD_002463,CUST_0302,2024-09-14,Grocery,East,12620.38
ORD_002464,CUST_0303,2023-03-17,Fashion,South,10782.34
